exercise_id,source_language,target_language,direction,source_text,reference_translation,accepted_alternatives_json,jlpt_level,difficulty,topic_tags,situation_tags,grammar_tags,particle_tags,vocabulary_tags,kanji_tags,verb_tags,adjective_tags,counter_tags,register,communicative_function,tense_aspect,polarity,sentence_type,pedagogical_notes,ambiguity_notes,core_exercise,active,dataset_version
JAES-N5-MORE-0051,ja,es,ja_es,水をください。,"Póngame agua, por favor.",[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0051,es,ja,es_ja,"Póngame agua, por favor.",水をください。,[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0052,ja,es,ja_es,お茶をください。,"Póngame té, por favor.",[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0052,es,ja,es_ja,"Póngame té, por favor.",お茶をください。,[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0053,ja,es,ja_es,コーヒーをください。,"Póngame café, por favor.",[],N5,2,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0053,es,ja,es_ja,"Póngame café, por favor.",コーヒーをください。,[],N5,2,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0054,ja,es,ja_es,牛乳をください。,"Póngame leche, por favor.",[],N5,3,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0054,es,ja,es_ja,"Póngame leche, por favor.",牛乳をください。,[],N5,3,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0055,ja,es,ja_es,ジュースをください。,"Póngame zumo, por favor.",[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0055,es,ja,es_ja,"Póngame zumo, por favor.",ジュースをください。,[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0056,ja,es,ja_es,紅茶をください。,"Póngame té negro, por favor.",[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0056,es,ja,es_ja,"Póngame té negro, por favor.",紅茶をください。,[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0057,ja,es,ja_es,炭酸水をください。,"Póngame agua con gas, por favor.",[],N5,2,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0057,es,ja,es_ja,"Póngame agua con gas, por favor.",炭酸水をください。,[],N5,2,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0058,ja,es,ja_es,レモン水をください。,"Póngame agua con limón, por favor.",[],N5,3,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0058,es,ja,es_ja,"Póngame agua con limón, por favor.",レモン水をください。,[],N5,3,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0059,ja,es,ja_es,温かいお茶をください。,"Póngame té caliente, por favor.",[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0059,es,ja,es_ja,"Póngame té caliente, por favor.",温かいお茶をください。,[],N5,4,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0060,ja,es,ja_es,冷たい水をください。,"Póngame agua fría, por favor.",[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0060,es,ja,es_ja,"Póngame agua fría, por favor.",冷たい水をください。,[],N5,1,comida,restaurante,request_kudasai,を,,,,,,cortés,pedir_comida,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0061,ja,es,ja_es,本を一冊買いました。,Compré un libro.,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0061,es,ja,es_ja,Compré un libro.,本を一冊買いました。,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0062,ja,es,ja_es,新聞を二部買いました。,Compré dos periódicos.,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0062,es,ja,es_ja,Compré dos periódicos.,新聞を二部買いました。,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0063,ja,es,ja_es,手紙を三通買いました。,Compré tres cartas.,[],N5,4,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0063,es,ja,es_ja,Compré tres cartas.,手紙を三通買いました。,[],N5,4,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0064,ja,es,ja_es,写真を四枚買いました。,Compré cuatro fotos.,[],N5,1,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0064,es,ja,es_ja,Compré cuatro fotos.,写真を四枚買いました。,[],N5,1,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0065,ja,es,ja_es,切符を二枚買いました。,Compré dos billetes.,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0065,es,ja,es_ja,Compré dos billetes.,切符を二枚買いました。,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0066,ja,es,ja_es,地図を一枚買いました。,Compré un mapa.,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0066,es,ja,es_ja,Compré un mapa.,地図を一枚買いました。,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0067,ja,es,ja_es,傘を一本買いました。,Compré un paraguas.,[],N5,4,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0067,es,ja,es_ja,Compré un paraguas.,傘を一本買いました。,[],N5,4,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0068,ja,es,ja_es,辞書を二冊買いました。,Compré dos diccionarios.,[],N5,1,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0068,es,ja,es_ja,Compré dos diccionarios.,辞書を二冊買いました。,[],N5,1,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0069,ja,es,ja_es,かばんを一つ買いました。,Compré un bolso.,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0069,es,ja,es_ja,Compré un bolso.,かばんを一つ買いました。,[],N5,2,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0070,ja,es,ja_es,ノートを三冊買いました。,Compré tres cuadernos.,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0070,es,ja,es_ja,Compré tres cuadernos.,ノートを三冊買いました。,[],N5,3,compras|contadores,tienda,counter|polite_past,を,,,,,basic_counters,cortés,comprar,pasado,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0071,ja,es,ja_es,この赤い本はいくらですか。,¿Cuánto cuesta este libro rojo?,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0071,es,ja,es_ja,¿Cuánto cuesta este libro rojo?,この赤い本はいくらですか。,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0072,ja,es,ja_es,この青い新聞はいくらですか。,¿Cuánto cuesta este periódico azul?,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0072,es,ja,es_ja,¿Cuánto cuesta este periódico azul?,この青い新聞はいくらですか。,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0073,ja,es,ja_es,この白い手紙はいくらですか。,¿Cuánto cuesta este carta blanco?,[],N5,2,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0073,es,ja,es_ja,¿Cuánto cuesta este carta blanco?,この白い手紙はいくらですか。,[],N5,2,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0074,ja,es,ja_es,この黒い写真はいくらですか。,¿Cuánto cuesta este foto negro?,[],N5,3,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0074,es,ja,es_ja,¿Cuánto cuesta este foto negro?,この黒い写真はいくらですか。,[],N5,3,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0075,ja,es,ja_es,この黄色い切符はいくらですか。,¿Cuánto cuesta este billete amarillo?,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0075,es,ja,es_ja,¿Cuánto cuesta este billete amarillo?,この黄色い切符はいくらですか。,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0076,ja,es,ja_es,この緑の地図はいくらですか。,¿Cuánto cuesta este mapa verde?,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0076,es,ja,es_ja,¿Cuánto cuesta este mapa verde?,この緑の地図はいくらですか。,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0077,ja,es,ja_es,この茶色い傘はいくらですか。,¿Cuánto cuesta este paraguas marrón?,[],N5,2,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0077,es,ja,es_ja,¿Cuánto cuesta este paraguas marrón?,この茶色い傘はいくらですか。,[],N5,2,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0078,ja,es,ja_es,このピンクの辞書はいくらですか。,¿Cuánto cuesta este diccionario rosa?,[],N5,3,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0078,es,ja,es_ja,¿Cuánto cuesta este diccionario rosa?,このピンクの辞書はいくらですか。,[],N5,3,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0079,ja,es,ja_es,この灰色のかばんはいくらですか。,¿Cuánto cuesta este bolso gris?,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0079,es,ja,es_ja,¿Cuánto cuesta este bolso gris?,この灰色のかばんはいくらですか。,[],N5,4,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0080,ja,es,ja_es,この紫のノートはいくらですか。,¿Cuánto cuesta este cuaderno morado?,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0080,es,ja,es_ja,¿Cuánto cuesta este cuaderno morado?,この紫のノートはいくらですか。,[],N5,1,compras|colores,tienda,demonstrative_kono|adjective,は,,,,,,cortés,describir_objeto,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0081,ja,es,ja_es,学校は大きいです。,la escuela es grande.,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0081,es,ja,es_ja,la escuela es grande.,学校は大きいです。,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0082,ja,es,ja_es,図書館は小さいです。,la biblioteca es pequeño.,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0082,es,ja,es_ja,la biblioteca es pequeño.,図書館は小さいです。,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0083,ja,es,ja_es,駅は新しいです。,la estación es nuevo.,[],N5,4,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0083,es,ja,es_ja,la estación es nuevo.,駅は新しいです。,[],N5,4,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0084,ja,es,ja_es,公園は古いです。,el parque es antiguo.,[],N5,1,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0084,es,ja,es_ja,el parque es antiguo.,公園は古いです。,[],N5,1,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0085,ja,es,ja_es,会社は高いです。,la oficina es caro.,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0085,es,ja,es_ja,la oficina es caro.,会社は高いです。,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0086,ja,es,ja_es,銀行は安いです。,el banco es barato.,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0086,es,ja,es_ja,el banco es barato.,銀行は安いです。,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0087,ja,es,ja_es,郵便局は面白いです。,correos es interesante.,[],N5,4,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0087,es,ja,es_ja,correos es interesante.,郵便局は面白いです。,[],N5,4,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0088,ja,es,ja_es,病院は難しいです。,el hospital es difícil.,[],N5,1,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0088,es,ja,es_ja,el hospital es difícil.,病院は難しいです。,[],N5,1,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0089,ja,es,ja_es,スーパーは静かです。,el supermercado es tranquilo.,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0089,es,ja,es_ja,el supermercado es tranquilo.,スーパーは静かです。,[],N5,2,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0090,ja,es,ja_es,レストランは便利です。,el restaurante es práctico.,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0090,es,ja,es_ja,el restaurante es práctico.,レストランは便利です。,[],N5,3,lugares|adjetivos,ciudad,i_na_adjective,は,,,,,,cortés,describir_lugar,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0091,ja,es,ja_es,父は学校で働いています。,mi padre trabaja en la escuela.,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0091,es,ja,es_ja,mi padre trabaja en la escuela.,父は学校で働いています。,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0092,ja,es,ja_es,母は図書館で働いています。,mi madre trabaja en la biblioteca.,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0092,es,ja,es_ja,mi madre trabaja en la biblioteca.,母は図書館で働いています。,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0093,ja,es,ja_es,兄は駅で働いています。,mi hermano mayor trabaja en la estación.,[],N5,2,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0093,es,ja,es_ja,mi hermano mayor trabaja en la estación.,兄は駅で働いています。,[],N5,2,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0094,ja,es,ja_es,姉は公園で働いています。,mi hermana mayor trabaja en el parque.,[],N5,3,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0094,es,ja,es_ja,mi hermana mayor trabaja en el parque.,姉は公園で働いています。,[],N5,3,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0095,ja,es,ja_es,弟は会社で働いています。,mi hermano menor trabaja en la oficina.,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0095,es,ja,es_ja,mi hermano menor trabaja en la oficina.,弟は会社で働いています。,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0096,ja,es,ja_es,妹は銀行で働いています。,mi hermana menor trabaja en el banco.,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0096,es,ja,es_ja,mi hermana menor trabaja en el banco.,妹は銀行で働いています。,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0097,ja,es,ja_es,祖父は郵便局で働いています。,mi abuelo trabaja en correos.,[],N5,2,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0097,es,ja,es_ja,mi abuelo trabaja en correos.,祖父は郵便局で働いています。,[],N5,2,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0098,ja,es,ja_es,祖母は病院で働いています。,mi abuela trabaja en el hospital.,[],N5,3,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0098,es,ja,es_ja,mi abuela trabaja en el hospital.,祖母は病院で働いています。,[],N5,3,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0099,ja,es,ja_es,友達はスーパーで働いています。,mi amigo trabaja en el supermercado.,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
ESJA-N5-MORE-0099,es,ja,es_ja,mi amigo trabaja en el supermercado.,友達はスーパーで働いています。,[],N5,4,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
JAES-N5-MORE-0100,ja,es,ja_es,先生はレストランで働いています。,mi profesor trabaja en el restaurante.,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
ESJA-N5-MORE-0100,es,ja,es_ja,mi profesor trabaja en el restaurante.,先生はレストランで働いています。,[],N5,1,familia|ocupaciones,presentacion,noun_desu,は,,,,,,cortés,presentar_persona,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,true,true,3.0
JAES-N5-MORE-0101,ja,es,ja_es,学校で日本語を勉強します,estudio japonés en la escuela.,[],N5,2,rutina|acciones,vida_diaria,polite_present,で|を,,,,,,cortés,describir_accion,presente,afirmativa,declarativa,Práctica JLPT N5 contextualizada.,,false,true,3.0
